"","site","pollID","ID","observer","date","position","round","plant_position.x","prev_plant_position.x","orig_plant_position","plot","trmnt","prevtrmnt","flowers","wither_flow","frt_removed","fruitID","coll_year","coll_month","coll_day","plant_position.y","prev_plant_position.y","filled_seeds","shriv_seeds","total_seeds","nofert_ovules","abrt_ovules","total_ovules","seed_counter","CHECK_row_sum","CHECK_total_ovules","row_sum_to_total_ratio","state","county","region","ha","latitude","longitude","type","owner","prop.c","poll_ovules"
"497","woltjer","200660","224","kmf",2017-08-30,"14","3","wo14","NA","wo14","hi","op","NA",6,7,6,"800209","2017","9","21","wo14","NA",11,0,11,1,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"498","woltjer","200660","224","kmf",2017-08-30,"14","3","wo14","NA","wo14","hi","op","NA",6,7,6,"800210","2017","9","21","wo14","NA",10,2,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"499","woltjer","200651","222","adr",2017-08-22,"12","2","wo12","NA","wo12","hi","op","NA",4,0,16,"800225","2017","9","21","wo12","NA",6,1,7,3,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"500","woltjer","200661","224","kmf",2017-09-07,"14","4","wo14","NA","wo14","hi","op","NA",9,9,13,"800613","2017","9","28","wo14","NA",2,4,6,3,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,6
"501","woltjer","200661","224","kmf",2017-09-07,"14","4","wo14","NA","wo14","hi","op","NA",9,9,13,"800614","2017","9","28","wo14","NA",9,0,9,2,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"502","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800215","2017","9","21","wo15","wo16",8,1,9,1,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"503","woltjer","200661","224","kmf",2017-09-07,"14","4","wo14","NA","wo14","hi","op","NA",9,9,13,"800615","2017","9","28","wo14","NA",6,4,10,1,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"504","woltjer","200645","220","adr",2017-08-22,"10","2","wo10","NA","wo10","hi","hp","NA",1,2,12,"800216","2017","9","21","wo10","NA",9,0,9,7,0,16,"mc",16,16,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"505","woltjer","200642","219","kmf",2017-08-30,"9","3","wo9","NA","wo9","hi","op","nt",1,3,0,"800217","2017","9","21","wo9","NA",6,0,6,0,4,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"506","woltjer","200620","213","kmf",2017-08-30,"3","3","wo3","NA","wo3","hi","hp","NA",6,7,3,"800244","2017","9","21","wo3","NA",11,0,11,0,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"507","woltjer","200627","215","kmf",2017-09-07,"5","4","wo5","NA","wo5","hi","hp","NA",4,1,14,"800618","2017","9","28","wo5","NA",6,1,7,3,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"508","woltjer","200647","220","kmf",2017-09-07,"10","4","wo10","NA","wo10","hi","hp","NA",1,0,2,"800606","2017","9","28","wo10","NA",8,0,8,4,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"509","woltjer","200657","223","kmf",2017-09-07,"13","4","wo13","NA","wo13","hi","op","NA",6,4,6,"800607","2017","9","28","wo13","NA",2,0,2,4,0,6,"mc",6,6,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,2
"510","woltjer","200679","232","kmf",2017-08-30,"11","3","wo11","wo22","wo22","hi","op","nt",5,12,2,"800221","2017","9","21","wo11","wo22",6,1,7,5,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"511","woltjer","200679","232","kmf",2017-08-30,"11","3","wo11","wo22","wo22","hi","op","nt",5,12,2,"800222","2017","9","21","wo11","wo22",8,2,10,2,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"512","woltjer","200611","211","adr",2017-08-22,"1","2","wo1","NA","wo1","hi","op","NA",1,0,3,"800052","2017","9","12","wo1","NA",1,4,5,4,3,12,"adr",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"513","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800212","2017","9","21","wo15","wo16",5,4,9,1,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"514","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800213","2017","9","21","wo15","wo16",9,1,10,1,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"515","woltjer","200652","222","kmf",2017-08-30,"12","3","wo12","NA","wo12","hi","op","NA",2,5,4,"800227","2017","9","21","wo12","NA",8,1,9,3,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"516","woltjer","200619","213","adr",2017-08-22,"3","2","wo3","NA","wo3","hi","hp","NA",6,23,27,"800037","2017","9","12","wo3","NA",11,1,12,0,0,12,"adr",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"517","woltjer","200617","212","kmf",2017-09-07,"2","4","wo2","NA","wo2","hi","op","nt",1,5,7,"800616","2017","9","28","wo2","NA",7,0,7,1,0,8,"mc",8,8,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"518","woltjer","200630","216","kmf",2017-08-30,"6","3","wo6","NA","wo6","hi","hp","NA",4,0,7,"800230","2017","9","21","wo6","NA",9,0,9,0,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"519","woltjer","200620","213","kmf",2017-08-30,"3","3","wo3","NA","wo3","hi","hp","NA",6,7,3,"800242","2017","9","21","wo3","NA",11,0,11,0,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"520","woltjer","200620","213","kmf",2017-08-30,"3","3","wo3","NA","wo3","hi","hp","NA",6,7,3,"800245","2017","9","21","wo3","NA",10,1,11,0,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"521","woltjer","200627","215","kmf",2017-09-07,"5","4","wo5","NA","wo5","hi","hp","NA",4,1,14,"800619","2017","9","28","wo5","NA",4,4,8,1,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"522","woltjer","200696","239","kmf",2017-09-07,"4","4","wo4","wo29","wo29","hi","hp","hp",1,6,6,"800620","2017","9","28","wo4","wo29",6,2,8,2,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"523","woltjer","200679","232","kmf",2017-08-30,"11","3","wo11","wo22","wo22","hi","op","nt",5,12,2,"800220","2017","9","21","wo11","wo22",11,0,11,2,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"524","woltjer","200695","239","kmf",2017-08-30,"4","3","wo4","wo29","wo29","hi","hp","hp",3,1,5,"800238","2017","9","21","wo4","wo29",10,2,12,1,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"525","woltjer","200679","232","kmf",2017-08-30,"11","3","wo11","wo22","wo22","hi","op","nt",5,12,2,"800223","2017","9","21","wo11","wo22",5,1,6,2,2,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"526","woltjer","200651","222","adr",2017-08-22,"12","2","wo12","NA","wo12","hi","op","NA",4,0,16,"800224","2017","9","21","wo12","NA",5,2,7,5,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"527","woltjer","200652","222","kmf",2017-08-30,"12","3","wo12","NA","wo12","hi","op","NA",2,5,4,"800226","2017","9","21","wo12","NA",11,0,11,1,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"528","woltjer","200695","239","kmf",2017-08-30,"4","3","wo4","wo29","wo29","hi","hp","hp",3,1,5,"800237","2017","9","21","wo4","wo29",8,0,8,2,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"529","woltjer","200695","239","kmf",2017-08-30,"4","3","wo4","wo29","wo29","hi","hp","hp",3,1,5,"800239","2017","9","21","wo4","wo29",9,0,9,2,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"530","woltjer","200619","213","adr",2017-08-22,"3","2","wo3","NA","wo3","hi","hp","NA",6,23,27,"800038","2017","9","12","wo3","NA",6,1,7,3,3,13,"adr",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"531","woltjer","200619","213","adr",2017-08-22,"3","2","wo3","NA","wo3","hi","hp","NA",6,23,27,"800039","2017","9","12","wo3","NA",11,1,12,1,0,13,"adr",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"532","woltjer","200630","216","kmf",2017-08-30,"6","3","wo6","NA","wo6","hi","hp","NA",4,0,7,"800229","2017","9","21","wo6","NA",9,0,9,0,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"533","woltjer","200620","213","kmf",2017-08-30,"3","3","wo3","NA","wo3","hi","hp","NA",6,7,3,"800243","2017","9","21","wo3","NA",11,0,11,0,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"534","woltjer","200626","215","kmf",2017-08-30,"5","3","wo5","NA","wo5","hi","hp","NA",4,3,19,"800246","2017","9","21","wo5","NA",12,0,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"535","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800211","2017","9","21","wo15","wo16",6,0,6,5,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,6
"536","woltjer","200620","213","kmf",2017-08-30,"3","3","wo3","NA","wo3","hi","hp","NA",6,7,3,"800240","2017","9","21","wo3","NA",12,0,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"537","woltjer","200620","213","kmf",2017-08-30,"3","3","wo3","NA","wo3","hi","hp","NA",6,7,3,"800241","2017","9","21","wo3","NA",8,2,10,1,1,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"538","woltjer","200651","222","adr",2017-08-22,"12","2","wo12","NA","wo12","hi","op","NA",4,0,16,"800228","2017","9","21","wo12","NA",4,0,4,9,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,4
